mag,place,time,url,magType,longitude,latitude,depth
1.2,Southern Alaska,1698164746711,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dngagun,ml,-151.0904,61.4246,78.0
0.63,"10 km NNW of Anza, CA",1698164700200,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586208,ml,-116.7036667,33.6416667,13.73
2.0,"1 km E of Meadow Lakes, Alaska",1698164663019,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnga7b1,ml,-149.573,61.623,29.2
1.09,"9 km WNW of Cobb, CA",1698164392590,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950770,md,-122.824501,38.8398323,1.8
1.03,"3 km ENE of The Geysers, CA",1698164204730,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950765,md,-122.7238312,38.7835007,1.6
1.4,"41 km WNW of Ninilchik, Alaska",1698163447162,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dng5vrg,ml,-152.3852,60.1518,90.1
0.85,"1 km NW of The Geysers, CA",1698163237370,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950755,md,-122.7630005,38.7811661,0.29
1.4,"27 km NW of Nikiski, Alaska",1698163158684,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnfw9fg,ml,-151.5885,60.8844,56.4
2.4,Central Alaska,1698162944600,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnfvgkc,ml,-151.4029,63.1989,9.5
4.1,"30 km SE of Londres, Argentina",1698162366413,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l60k,mb,-66.8953,-27.8844,162.708
1.68,"9 km WNW of Cobb, CA",1698162044880,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950745,md,-122.822998,38.840332,2.07
4.8,"197 km S of Ust’-Kamchatsk Staryy, Russia",1698161689155,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l60h,mb,162.3952,54.4542,10.0
1.3,"47 km N of Petersville, Alaska",1698160766219,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnfnpd9,ml,-150.6214,62.9129,87.0
2.23000002,"4 km S of Pāhala, Hawaii",1698159576810,https://earthquake.usgs.gov/earthquakes/eventpage/hv73622312,md,-155.480331420898,19.1660003662109,30.0699996948242
0.05,"36 km NNE of Amboy, Washington",1698159397740,https://earthquake.usgs.gov/earthquakes/eventpage/uw61959027,ml,-122.2105,46.19133333333333,5.68
2.08,Utah,1698159304470,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552847,ml,-112.5298333,37.5743333,1.89
0.9,"67 km NNE of Chickaloon, Alaska",1698158650346,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnf7lfu,ml,-148.1984,62.3889,44.3
2.07,"14 km SSW of Volcano, Hawaii",1698156165080,https://earthquake.usgs.gov/earthquakes/eventpage/hv73622242,ml,-155.308,19.3346666666667,3.48
1.1,"17 km WSW of Nenana, Alaska",1698155266441,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnemvro,ml,-149.4226,64.4864,17.6
1.01,"11 km NNE of Coso Junction, CA",1698154548350,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586048,ml,-117.9218333,36.1385,8.14
1.82000005,"4 km S of Pāhala, Hawaii",1698154535930,https://earthquake.usgs.gov/earthquakes/eventpage/hv73622217,md,-155.481826782227,19.1634998321533,29.3899993896484
1.4,"16 km W of Searles Valley, CA",1698154473010,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586040,ml,-117.5785,35.7788333,8.68
0.39,"35 km NNE of Amboy, Washington",1698153335630,https://earthquake.usgs.gov/earthquakes/eventpage/uw61959012,ml,-122.19233333333334,46.176,9.79
1.33,"2 km ENE of The Geysers, CA",1698153100740,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950725,md,-122.7336655,38.7876663,1.47
0.25,"8 km NW of The Geysers, CA",1698152800460,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950720,md,-122.8154984,38.831665,1.63
2.09,"19 km E of Pāhala, Hawaii",1698152650030,https://earthquake.usgs.gov/earthquakes/eventpage/hv73622172,ml,-155.29167175293,19.2328338623047,5.0
1.2,"53 km SE of Cantwell, Alaska",1698152321944,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dne3soy,ml,-148.3383,63.004,73.8
1.81,"8 km SW of Holtville, CA",1698152201310,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586032,ml,-115.4255,32.7556667,11.87
1.5,"63 km SE of Denali National Park, Alaska",1698150952497,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dndyw1d,ml,-150.9222,63.0966,114.2
4.5,"7 km ENE of Gotenba, Japan",1698150582302,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5yw,mb,139.0164,35.3545,166.787
1.86,"28 km NNW of Pāhala, Hawaii",1698149887970,https://earthquake.usgs.gov/earthquakes/eventpage/hv73622122,ml,-155.564331054688,19.4478340148926,38.6800003051758
2.44,"3 km E of Carbonado, Washington",1698148583970,https://earthquake.usgs.gov/earthquakes/eventpage/uw61959007,ml,-122.00283333333333,47.07716666666666,15.14
1.25,"5 km W of Desert Hot Springs, CA",1698148330660,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586016,ml,-116.5593333,33.97,10.56
1.06,"8 km NW of The Geysers, CA",1698148123160,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950710,md,-122.8143311,38.8308334,1.75
0.97,"18 km ESE of Little Lake, CA",1698148111970,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586008,ml,-117.726,35.8753333,7.83
1.69,"8 km NW of The Geysers, CA",1698147824580,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950705,md,-122.8131638,38.8305016,1.62
2.27,"8 km ESE of Puebla, B.C., MX",1698147305710,https://earthquake.usgs.gov/earthquakes/eventpage/ci37582684,ml,-115.2706667,32.5363333,15.01
2.22,"8 km ESE of Puebla, B.C., MX",1698147290740,https://earthquake.usgs.gov/earthquakes/eventpage/ci40586000,ml,-115.2698333,32.536,21.17
5.4,,1698147133651,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5yp,mww,97.2878,39.2796,10.0
2.3,"37 km W of Mentone, Texas",1698147042429,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023uvrr,ml(texnet),-103.994,31.718,6.183
1.65,"14 km SW of Hatch, Utah",1698146843560,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552837,ml,-112.5503333,37.5636667,16.15
0.59,"8 km WNW of Cobb, CA",1698146529600,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950700,md,-122.8116684,38.8364983,1.83
4.0,"93 km NE of San Pedro de Atacama, Chile",1698146467706,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5yj,mb,-67.5771,-22.2971,166.67
4.4,"31 km NW of Bandar Abbas, Iran",1698146272194,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5yi,mb,56.0894,27.4083,10.0
0.79,"8 km NE of Borrego Springs, CA",1698146266420,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585992,ml,-116.3213333,33.3095,11.88
0.79,Western Montana,1698146242020,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030763,ml,-112.0775,45.0023333333333,5.01
1.74,"3 km NNE of Almanor, CA",1698146016830,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950695,md,-121.1573333,40.2408333,5.63
0.65,"19 km ESE of Little Lake, CA",1698145570930,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585984,ml,-117.7056667,35.8808333,9.78
1.83,"20 km ESE of Little Lake, CA",1698145184460,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585976,ml,-117.6958333,35.8835,8.6
1.3,Southern Alaska,1698144945178,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dncwal1,ml,-153.0656,59.7485,102.8
1.13,"19 km S of Searles Valley, CA",1698144697980,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585968,ml,-117.4308333,35.5975,3.57
1.34,"7 km SW of Minco, Oklahoma",1698144642100,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023uvqj,ml,-98.01216667,35.2705,6.31
1.0,"19 km ESE of Little Lake, CA",1698144157610,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585960,ml,-117.7021667,35.9013333,4.82
1.83,"10 km SW of Hatch, Utah",1698142622730,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552832,ml,-112.5075,37.573,2.93
5.0,"243 km SSW of Río Grande, Panama",1698142207647,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5yb,mww,-82.4066,5.798,10.0
0.43,"9 km SSW of Mammoth Lakes, CA",1698141350250,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950675,md,-119.0136667,37.559,1.73
1.4000000000000001,Washington-Oregon border region,1698140389340,https://earthquake.usgs.gov/earthquakes/eventpage/uw61958997,ml,-122.83566666666667,45.13883333333333,22.89
0.7,"4 km WSW of South Van Horn, Alaska",1698140333765,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnc78hn,ml,-147.8758,64.7951,15.8
1.43,"11 km S of Tres Pinos, CA",1698140194150,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950665,md,-121.3428345,36.6910019,4.18
2.56,"13 km SW of Hatch, Utah",1698139909480,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552827,ml,-112.5375,37.5635,4.32
0.89,"3 km WSW of Garnet, CA",1698139777560,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585952,ml,-116.5806667,33.8918333,10.1
1.4,"58 km N of Petersville, Alaska",1698139405709,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnc3yqh,ml,-150.6226,63.0135,101.4
2.53,"8 km SSW of Holtville, CA",1698139403110,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585944,ml,-115.4185,32.7505,15.57
0.48,"9 km SSW of Mammoth Lakes, CA",1698139327780,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950660,md,-119.0141667,37.5588333,2.6
1.0,"15 km NNE of Houston, Alaska",1698138864302,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnc210e,ml,-149.7186,61.7564,27.9
2.68,,1698138582120,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429743,md,-67.093,17.968,13.43
0.86,Idaho-Montana border region,1698138435750,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030758,ml,-111.668333333333,44.9955,6.47
0.71,"23 km SSW of La Quinta, CA",1698138282360,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585936,ml,-116.4251667,33.4833333,14.49
0.67,"23 km SSW of La Quinta, CA",1698138270720,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585928,ml,-116.4265,33.4811667,12.82
0.6,"66 km WNW of Beluga, Alaska",1698138258848,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnbzvfg,ml,-152.2274,61.3581,0.0
1.2,"17 km S of Pony, Montana",1698136862930,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030753,ml,-111.885666666667,45.4973333333333,4.57
0.84,"8 km WNW of Cobb, CA",1698136190320,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950650,md,-122.810997,38.840168,1.9
1.6,"61 km ENE of Pedro Bay, Alaska",1698135676720,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnbi2u0,ml,-153.0444,59.9168,110.9
1.6,"37 km NNW of Chenega, Alaska",1698135259006,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnbgkzw,ml,-148.1799,60.3906,3.5
4.0,"12 km S of Cruz Bay, U.S. Virgin Islands",1698135046720,https://earthquake.usgs.gov/earthquakes/eventpage/pr2023297000,md,-64.7723,18.2245,116.0
2.3,"76 km E of Cantwell, Alaska",1698134814373,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnbexzx,ml,-147.4248,63.4216,4.2
2.46,"8 km NNE of Pāhala, Hawaii",1698134415980,https://earthquake.usgs.gov/earthquakes/eventpage/hv73621867,ml,-155.445999145508,19.2770004272461,32.1399993896484
0.76,"7 km NW of The Geysers, CA",1698133836430,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950645,md,-122.8068314,38.8258324,1.93
0.58,"5 km SSW of Banning, CA",1698133519850,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585920,ml,-116.8911667,33.8781667,12.14
0.58,"18 km NE of Milford, Utah",1698132995200,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552822,md,-112.837,38.4936667,-0.18
2.44,"2 km W of Guayanilla, Puerto Rico",1698132504360,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429723,md,-66.8176666666667,18.0221666666667,5.87
2.22,"7 km SSW of Holland, Missouri",1698132311160,https://earthquake.usgs.gov/earthquakes/eventpage/nm60556576,md,-89.9068333333333,35.9983333333333,3.9
0.9,"61 km WNW of Nikiski, Alaska",1698132028705,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dnawgfq,ml,-152.3448,60.8806,16.7
0.03,"9 km SSW of Mammoth Lakes, CA",1698131622160,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950635,md,-119.015,37.5626667,2.29
1.42,"8 km SSW of Holtville, CA",1698131153220,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585912,ml,-115.4176667,32.7511667,9.53
1.24,,1698130724040,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552812,ml,-111.5896667,38.967,21.75
0.23,"10 km WNW of Cobb, CA",1698130242900,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950630,md,-122.8310013,38.8428345,1.28
1.33,"10 km WNW of Cobb, CA",1698130186570,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950625,md,-122.8306656,38.8429985,1.27
2.16,"9 km ENE of Pāhala, Hawaii",1698129782190,https://earthquake.usgs.gov/earthquakes/eventpage/hv73621767,ml,-155.401672363281,19.2398338317871,31.5200004577637
2.03,"7 km S of Pleasant Plains, Arkansas",1698129758380,https://earthquake.usgs.gov/earthquakes/eventpage/nm60501228,md,-91.634,35.4836666666667,0.89
1.06,"9 km WNW of Cobb, CA",1698129449400,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950615,md,-122.8228302,38.838501,1.9
0.87,"3 km ENE of The Geysers, CA",1698129240750,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950610,md,-122.7283325,38.7886658,-0.84
0.67,"6 km WSW of Idyllwild, CA",1698129180110,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585896,ml,-116.7771667,33.7168333,14.95
0.95,"3 km ENE of The Geysers, CA",1698129096040,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950605,md,-122.7279968,38.7885017,0.25
2.12,"3 km ENE of The Geysers, CA",1698128953830,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950600,md,-122.7298355,38.7885017,0.36
1.4,"3 km ENE of The Geysers, CA",1698128949230,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950595,md,-122.7268333,38.7883333,0.81
2.3,"30 km NW of Toyah, Texas",1698128357430,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023uvhk,ml(texnet),-104.014,31.519,7.5841
1.18,"13 km SE of Middletown, CA",1698127992160,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950590,md,-122.496,38.6878333,7.56
2.24,"7 km S of Pleasant Plains, Arkansas",1698127497820,https://earthquake.usgs.gov/earthquakes/eventpage/nm60501223,md,-91.6231666666667,35.4788333333333,6.51
1.41,"158 km WSW of Adak, Alaska",1698127467550,https://earthquake.usgs.gov/earthquakes/eventpage/av92093851,ml,-178.86,51.521,9.55
4.5,,1698127100696,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5x9,mwr,-130.1581,50.5879,10.0
1.4,"30 km ENE of Bridgeport, California",1698126233563,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867816,ml,-118.907,38.3527,8.5
2.93,"Island of Hawaii, Hawaii",1698125825650,https://earthquake.usgs.gov/earthquakes/eventpage/hv73621697,ml,-155.483993530273,19.1998329162598,32.5699996948242
2.46,"1 km NE of Indios, Puerto Rico",1698125570880,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429698,md,-66.8083333333333,18.0041666666667,18.09
0.69,"10 km NW of The Geysers, CA",1698125195230,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950580,md,-122.8368301,38.8411674,1.54
2.0,"51 km S of Silver Peak, Nevada",1698125096601,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867814,ml,-117.5938,37.2927,6.5
1.4,"2 km N of Meadow Lakes, Alaska",1698124463615,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn9oajd,ml,-149.5942,61.6505,31.0
1.4,"55 km WSW of Denali National Park, Alaska",1698124433440,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn9o54z,ml,-152.7256,63.3225,5.4
1.59,"19 km SSW of Port Hueneme, CA",1698124152420,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585888,ml,-119.2771667,33.995,11.25
1.90999997,"8 km S of Pāhala, Hawaii",1698122851990,https://earthquake.usgs.gov/earthquakes/eventpage/hv73621637,md,-155.479995727539,19.1221675872803,29.3299999237061
4.1,"Tarapaca, Chile",1698122001706,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5ww,mb,-69.2749,-20.222,99.902
1.6,Southern Alaska,1698121395455,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn94rqx,ml,-147.9823,61.6017,28.2
1.1,"14 km WSW of Point MacKenzie, Alaska",1698121129587,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn93rsu,ml,-150.2323,61.3076,54.0
0.6,"34 km NNE of Whittier, Alaska",1698120886545,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn92wot,ml,-148.3794,61.0488,1.4
1.6,"26 km SE of Denali National Park, Alaska",1698120597044,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn91uxk,ml,-151.3405,63.3797,0.0
1.1,"43 km SSE of Denali National Park, Alaska",1698119904891,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn8quxx,ml,-151.4419,63.1742,0.0
2.0,"Alberta, Canada",1698119750480,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030728,ml,-112.816333333333,49.1625,23.17
4.3,"127 km ESE of Kuqa, China",1698119432315,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5wm,mb,84.2368,41.1318,10.0
1.4,"26 km WSW of Hope, Alaska",1698118706618,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn8mkqt,ml,-150.0868,60.8225,39.7
0.99,"8 km NW of The Geysers, CA",1698118204170,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950565,md,-122.8131638,38.8310013,1.55
0.83,"10 km NW of The Geysers, CA",1698118038070,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950560,md,-122.8526688,38.8284988,1.75
0.4,"8 km NW of The Geysers, CA",1698117798240,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950555,md,-122.815834,38.831501,2.2
2.14,"2 km W of Guayanilla, Puerto Rico",1698117750390,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429693,md,-66.8173333333333,18.0188333333333,9.79
1.72,"10 km NW of The Geysers, CA",1698117496650,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950550,md,-122.8536682,38.829834,1.82
2.1,"48 km WNW of Anchor Point, Alaska",1698117302731,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn8hlfl,ml,-152.6402,59.9226,86.0
2.15,"42 km E of West Yellowstone, Montana",1698117127590,https://earthquake.usgs.gov/earthquakes/eventpage/uu60552807,ml,-110.5771667,44.6031667,5.24
1.61,"20 km WNW of Stanley, Idaho",1698116890610,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030768,ml,-115.184333333333,44.2743333333333,4.94
0.7,"56 km WSW of Rachel, Nevada",1698116286161,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867852,ml,-116.3647,37.5158,15.6
1.3,,1698116191847,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn850fk,ml,-148.8888,62.8249,16.3
4.6,"61 km SW of Yonakuni, Japan",1698116065816,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5wg,mwr,122.6024,24.0466,29.132
0.37,Western Montana,1698116039160,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030748,ml,-112.484,45.5976666666667,4.98
1.97000003,"2 km S of Pāhala, Hawaii",1698115508830,https://earthquake.usgs.gov/earthquakes/eventpage/hv73621522,md,-155.478332519531,19.1801662445068,32.7799987792969
2.82,Puerto Rico region,1698115361520,https://earthquake.usgs.gov/earthquakes/eventpage/pr71429683,md,-66.8078333333333,17.9848333333333,16.95
0.74,"1 km ESE of Palm Springs, CA",1698114914760,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585880,ml,-116.5193333,33.818,9.8
1.8,"Kenai Peninsula, Alaska",1698114418152,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn7ymzb,ml,-151.8802,59.4337,52.1
0.8,,1698114352347,https://earthquake.usgs.gov/earthquakes/eventpage/nn00867851,ml,-119.4639,38.6099,6.8
1.3,"57 km NNE of Petersville, Alaska",1698113971235,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn7x2w3,ml,-150.4961,62.9998,5.6
1.35,"27 km N of Yucca Valley, CA",1698113825690,https://earthquake.usgs.gov/earthquakes/eventpage/ci40585872,ml,-116.4615,34.3568333,6.3
0.7,Southern Alaska,1698113820187,https://earthquake.usgs.gov/earthquakes/eventpage/ak023dn7wl2a,ml,-152.3381,61.0747,96.8
0.43,"14 km SSE of Mammoth Lakes, CA",1698113170990,https://earthquake.usgs.gov/earthquakes/eventpage/nc73950545,md,-118.9121667,37.5271667,6.34
1.0,"33 km S of Virginia City, Montana",1698112465660,https://earthquake.usgs.gov/earthquakes/eventpage/mb90030743,ml,-111.924333333333,44.99,7.17
